Latitude,Longitude
-19.26389826,146.7100256
-19.26389549,146.7100087
-19.26389549,146.7100087
-19.26389549,146.7100087
-19.26389549,146.7100087
-19.26389229,146.7099915
-19.26389229,146.7099915
-19.26389229,146.7099915
-19.26389229,146.7099915
-19.26388843,146.7099741
-19.26388843,146.7099741
-19.26388843,146.7099741
-19.26388843,146.7099741
-19.26388416,146.7099562
-19.26388416,146.7099562
-19.26388416,146.7099562
-19.26388416,146.7099562
-19.26387923,146.709938
-19.26387923,146.709938
-19.26387923,146.709938
-19.26387923,146.709938
-19.2638741,146.7099196
-19.2638741,146.7099196
-19.2638741,146.7099196
-19.2638741,146.7099196
-19.26386869,146.7099006
-19.26386869,146.7099006
-19.26386869,146.7099006
-19.26386308,146.7098812
-19.26385721,146.7098613
-19.26385721,146.7098613
-19.26385103,146.7098412
-19.26385103,146.7098412
-19.26385103,146.7098412
-19.26384476,146.7098204
-19.26384476,146.7098204
-19.26384476,146.7098204
-19.26384476,146.7098204
-19.26383841,146.7097997
-19.26383841,146.7097997
-19.26383841,146.7097997
-19.26383841,146.7097997
-19.26383204,146.7097791
-19.26383204,146.7097791
-19.26383204,146.7097791
-19.26383204,146.7097791
-19.26382576,146.7097583
-19.26382576,146.7097583
-19.26381926,146.7097378
-19.26381926,146.7097378
-19.2638129,146.7097167
-19.2638129,146.7097167
-19.2638129,146.7097167
-19.2638129,146.7097167
-19.26380647,146.7096952
-19.26377141,146.7095806
-19.26377141,146.7095806
-19.26376398,146.7095567
-19.26376398,146.7095567
-19.26376398,146.7095567
-19.2637404,146.7094808
-19.26373237,146.7094548
-19.26372427,146.7094286
-19.26372427,146.7094286
-19.26372427,146.7094286
-19.26371607,146.7094014
-19.26371607,146.7094014
-19.26371607,146.7094014
-19.26370775,146.7093739
-19.26370775,146.7093739
-19.26370775,146.7093739
-19.26370775,146.7093739
-19.26369945,146.7093461
-19.26369945,146.7093461
-19.26369945,146.7093461
-19.26369945,146.7093461
-19.26369088,146.7093177
-19.26369088,146.7093177
-19.26369088,146.7093177
-19.26369088,146.7093177
-19.26368229,146.7092893
-19.26368229,146.7092893
-19.26368229,146.7092893
-19.26367369,146.7092608
-19.26367369,146.7092608
-19.26367369,146.7092608
-19.26367369,146.7092608
-19.2636651,146.7092324
-19.26363916,146.7091788
-19.26363565,146.7091519
-19.26357855,146.7089677
-19.26356836,146.7089372
-19.26356836,146.7089372
-19.26346271,146.7085092
-19.26346271,146.7085092
-19.26345658,146.7084748
-19.26345658,146.7084748
-19.26343678,146.7083705
-19.26342256,146.708301
-19.26341496,146.7082662
-19.26338993,146.708163
-19.26337192,146.7080947
-19.26337192,146.7080947
-19.26337192,146.7080947
-19.26336246,146.7080608
-19.26335285,146.7080269
-19.26335285,146.7080269
-19.26335285,146.7080269
-19.2633335,146.7079599
-19.26332338,146.7079264
-19.26330267,146.7078593
-19.26330267,146.7078593
-19.26330267,146.7078593
-19.26329202,146.7078257
-19.26329202,146.7078257
-19.26323858,146.7076576
-19.26323858,146.7076576
-19.2632285,146.7076242
-19.26320765,146.7075569
-19.26319734,146.7075229
-19.26318705,146.7074892
-19.26317676,146.7074554
-19.26316663,146.7074217
-19.26315634,146.7073878
-19.26313788,146.7073536
-19.26309654,146.7072232
-19.26309654,146.7072232
-19.26307329,146.7071517
-19.26307329,146.7071517
-19.2630502,146.7070453
-19.26303084,146.7070141
-19.26303084,146.7070141
-19.2629947,146.7068859
-19.2629947,146.7068859
-19.26298237,146.7068236
-19.26297653,146.7067906
-19.26290813,146.7065813
-19.26290813,146.7065813
-19.26286344,146.7063891
-19.26281893,146.7062565
-19.26281893,146.7062565
-19.26281099,146.7062175
-19.26281099,146.7062175
-19.26281099,146.7062175
-19.26280194,146.7061793
-19.26280194,146.7061793
-19.26279584,146.7061388
-19.2627837,146.7061077
-19.2627837,146.7061077
-19.26277015,146.7060726
-19.26276453,146.7060311
-19.26276453,146.7060311
-19.26275103,146.7059563
-19.26275103,146.7059563
-19.2627349,146.7059185
-19.2627349,146.7059185
-19.2627349,146.7059185
-19.26272821,146.7058829
-19.26272821,146.7058829
-19.26272821,146.7058829
-19.26270689,146.7058439
-19.26270689,146.7058439
-19.26270213,146.7058194
-19.26270213,146.7058194
-19.2626878,146.7057787
-19.2626878,146.7057787
-19.2626878,146.7057787
-19.26267067,146.7057467
-19.26267067,146.7057467
-19.26267067,146.7057467
-19.26267067,146.7057467
-19.26266435,146.7057131
-19.26266435,146.7057131
-19.26266435,146.7057131
-19.26266435,146.7057131
-19.26264595,146.7056814
-19.26264595,146.7056814
-19.26264595,146.7056814
-19.26263758,146.7056472
-19.26263758,146.7056472
-19.26263758,146.7056472
-19.26262602,146.705618
-19.26262602,146.705618
-19.26262602,146.705618
-19.26262602,146.705618
-19.26261552,146.7055855
-19.26261552,146.7055855
-19.26261552,146.7055855
-19.26259694,146.7055495
-19.2625847,146.7055167
-19.2625847,146.7055167
-19.2625847,146.7055167
-19.26257632,146.7054862
-19.26255658,146.7054268
-19.262551,146.7053982
-19.26254113,146.7053665
-19.26253161,146.7053294
-19.26253161,146.7053294
-19.26252218,146.7052942
-19.26252218,146.7052942
-19.2625057,146.7052683
-19.26248522,146.7052071
-19.26247675,146.7051784
-19.26247675,146.7051784
-19.26247675,146.7051784
-19.26247675,146.7051784
-19.26246105,146.7051432
-19.26246105,146.7051432
-19.26246105,146.7051432
-19.26244604,146.7051089
-19.26244604,146.7051089
-19.26244604,146.7051089
-19.26242506,146.705074
-19.26242506,146.705074
-19.26242506,146.705074
-19.26242506,146.705074
-19.26241952,146.7050325
-19.26241952,146.7050325
-19.26241952,146.7050325
-19.26242084,146.7049973
-19.26240845,146.7049624
-19.26240845,146.7049624
-19.26240611,146.7049342
-19.26240611,146.7049342
-19.26240611,146.7049342
-19.26240611,146.7049342
-19.26239807,146.7049053
-19.26239807,146.7049053
-19.26239807,146.7049053
-19.26238294,146.704871
-19.26238294,146.704871
-19.26237722,146.7048364
-19.26237722,146.7048364
-19.26237722,146.7048364
-19.26237164,146.7048013
-19.26237164,146.7048013
-19.26235889,146.7047755
-19.26235889,146.7047755
-19.26235889,146.7047755
-19.26234781,146.7047381
-19.26234781,146.7047381
-19.26234781,146.7047381
-19.26234781,146.7047381
-19.26233155,146.7047044
-19.26233155,146.7047044
-19.26233155,146.7047044
-19.26231549,146.704668
-19.26231549,146.704668
-19.26231549,146.704668
-19.26230496,146.7046319
-19.26230496,146.7046319
-19.26229508,146.7045971
-19.26228656,146.7045622
-19.26228913,146.7045351
-19.26227156,146.7044948
-19.26226661,146.7044608
-19.26226481,146.7044172
-19.26226481,146.7044172
-19.26226481,146.7044172
-19.26226481,146.7044172
-19.26225743,146.7043891
-19.26225743,146.7043891
-19.26225743,146.7043891
-19.26225714,146.7043627
-19.26225714,146.7043627
-19.26224914,146.704323
-19.26224914,146.704323
-19.26224914,146.704323
-19.26223495,146.7042882
-19.26223495,146.7042882
-19.26223495,146.7042882
-19.262233,146.7042607
-19.262233,146.7042607
-19.262233,146.7042607
-19.262233,146.7042607
-19.26221755,146.7042197
-19.26220327,146.7041803
-19.26220327,146.7041803
-19.26220327,146.7041803
-19.26219702,146.7041527
-19.26219702,146.7041527
-19.26218399,146.7041231
-19.26218399,146.7041231
-19.2621699,146.704099
-19.2621699,146.704099
-19.2621699,146.704099
-19.2621699,146.704099
-19.2621666,146.7040717
-19.26215436,146.7040359
-19.26215436,146.7040359
-19.26215436,146.7040359
-19.26215436,146.7040359
-19.26213935,146.7040038
-19.26213935,146.7040038
-19.26213935,146.7040038
-19.26213935,146.7040038
-19.26212778,146.7039633
-19.26212778,146.7039633
-19.26212778,146.7039633
-19.26212778,146.7039633
-19.26211723,146.7039331
-19.26211723,146.7039331
-19.26211723,146.7039331
-19.262106,146.7039033
-19.262106,146.7039033
-19.262106,146.7039033
-19.262106,146.7039033
-19.26209529,146.7038726
-19.26209529,146.7038726
-19.26208782,146.7038354
-19.26208782,146.7038354
-19.26208782,146.7038354
-19.26208072,146.7038053
-19.26208072,146.7038053
-19.26208072,146.7038053
-19.26208072,146.7038053
-19.26207324,146.7037691
-19.26207324,146.7037691
-19.26203109,146.703658
-19.26195833,146.7034387
-19.26195833,146.7034387
-19.261936,146.7033761
-19.261936,146.7033761
-19.26193227,146.7033418
-19.26193227,146.7033418
-19.26192387,146.7033065
-19.26191424,146.7032774
-19.26191424,146.7032774
-19.26190347,146.7032483
-19.26190347,146.7032483
-19.26190347,146.7032483
-19.26190347,146.7032483
-19.26190347,146.7032483
-19.2618914,146.7032164
-19.26188762,146.703179
-19.26188762,146.703179
-19.26188762,146.703179
-19.261872,146.7031486
-19.261872,146.7031486
-19.261872,146.7031486
-19.261872,146.7031486
-19.26184967,146.7030908
-19.26184967,146.7030908
-19.26184967,146.7030908
-19.26184084,146.7030575
-19.26184084,146.7030575
-19.26184084,146.7030575
-19.26184084,146.7030575
-19.26182265,146.7030206
-19.26182265,146.7030206
-19.26182265,146.7030206
-19.26181837,146.7029926
-19.26181837,146.7029926
-19.26181837,146.7029926
-19.26181837,146.7029926
-19.26180641,146.702962
-19.26180641,146.702962
-19.261798,146.7029286
-19.261798,146.7029286
-19.261798,146.7029286
-19.26179251,146.7028949
-19.26179251,146.7028949
-19.26179251,146.7028949
-19.26178331,146.7028638
-19.26176798,146.7028333
-19.26176798,146.7028333
-19.26176798,146.7028333
-19.26176798,146.7028333
-19.26175912,146.7027974
-19.26175912,146.7027974
-19.26175912,146.7027974
-19.26175912,146.7027974
-19.26174821,146.7027685
-19.26174821,146.7027685
-19.26174821,146.7027685
-19.26174821,146.7027685
-19.26173552,146.7027285
-19.26173552,146.7027285
-19.26173552,146.7027285
-19.26173552,146.7027285
-19.2617256,146.7026934
-19.2617256,146.7026934
-19.2617256,146.7026934
-19.2617256,146.7026934
-19.2617125,146.70266
-19.2617125,146.70266
-19.2617125,146.70266
-19.2617125,146.70266
-19.26170799,146.7026347
-19.26170799,146.7026347
-19.26170799,146.7026347
-19.2616958,146.7026028
-19.2616958,146.7026028
-19.2616958,146.7026028
-19.2616958,146.7026028
-19.26168316,146.7025716
-19.26166017,146.7025307
-19.26166017,146.7025307
-19.26166017,146.7025307
-19.26166017,146.7025307
-19.26164975,146.7024923
-19.26164975,146.7024923
-19.26164975,146.7024923
-19.26164118,146.7024514
-19.26164118,146.7024514
-19.26164118,146.7024514
-19.26164118,146.7024514
-19.26161165,146.7023836
-19.26161165,146.7023836
-19.26155854,146.7022354
-19.26155854,146.7022354
-19.26155854,146.7022354
-19.26155854,146.7022354
-19.2615355,146.7021968
-19.2615355,146.7021968
-19.2615355,146.7021968
-19.2615355,146.7021968
-19.26149498,146.7020778
-19.26149498,146.7020778
-19.26147813,146.7020435
-19.26147813,146.7020435
-19.26147813,146.7020435
-19.26147813,146.7020435
-19.26146084,146.7020126
-19.26134638,146.7017843
-19.26123468,146.7015187
-19.26123468,146.7015187
-19.26116892,146.7014119
-19.26116892,146.7014119
-19.26111397,146.7013004
-19.26103745,146.7011889
-19.26103745,146.7011889
-19.26098919,146.7011177
-19.26096814,146.7010832
-19.26088271,146.7009258
-19.26080807,146.700834
-19.26076451,146.7007717
-19.26071012,146.700664
-19.26071012,146.700664
-19.26064372,146.700579
-19.26064372,146.700579
-19.26056856,146.7004744
-19.26056856,146.7004744
-19.26051493,146.7003971
-19.26049516,146.7003551
-19.26045385,146.7002794
-19.26045385,146.7002794
-19.26039634,146.7002112
-19.26039634,146.7002112
-19.26039634,146.7002112
-19.26031736,146.7001199
-19.26031736,146.7001199
-19.26027012,146.7000585
-19.26027012,146.7000585
-19.26024677,146.7000269
-19.26024677,146.7000269
-19.26017894,146.6999316
-19.26015682,146.6998991
-19.26013492,146.6998676
-19.26013492,146.6998676
-19.26013492,146.6998676
-19.26011352,146.6998366
-19.26011352,146.6998366
-19.26000338,146.6996778
-19.2599804,146.6996455
-19.25993419,146.6995812
-19.25993419,146.6995812
-19.25993419,146.6995812
-19.25985588,146.6994989
-19.25985588,146.6994989
-19.25985588,146.6994989
-19.25982483,146.6994338
-19.25980445,146.6993993
-19.25973484,146.6993044
-19.25973484,146.6993044
-19.25968744,146.6992376
-19.25966532,146.6992036
-19.25966532,146.6992036
-19.25962182,146.6991375
-19.25959855,146.6991043
-19.25955399,146.6990402
-19.25955399,146.6990402
-19.25955399,146.6990402
-19.25948658,146.6989421
-19.25948658,146.6989421
-19.25946365,146.6989088
-19.25946365,146.6989088
-19.25944073,146.6988756
-19.25944073,146.6988756
-19.25941863,146.6988433
-19.25941863,146.6988433
-19.25941863,146.6988433
-19.25937239,146.6987778
-19.25934861,146.6987445
-19.25934861,146.6987445
-19.25930192,146.6986777
-19.25930192,146.6986777
-19.25927867,146.6986449
-19.25923195,146.6985793
-19.25923195,146.6985793
-19.25923195,146.6985793
-19.25920886,146.6985467
-19.25920886,146.6985467
-19.25918556,146.698514
-19.25916258,146.6984814
-19.25916258,146.6984814
-19.25916258,146.6984814
-19.2591397,146.6984488
-19.2591397,146.6984488
-19.25911688,146.6984162
-19.25911688,146.6984162
-19.25911688,146.6984162
-19.25909374,146.6983835
-19.25909374,146.6983835
-19.25909374,146.6983835
-19.25907102,146.6983513
-19.25907102,146.6983513
-19.25907102,146.6983513
-19.25904831,146.6983184
-19.25904831,146.6983184
-19.25904831,146.6983184
-19.25904831,146.6983184
-19.25902568,146.6982863
-19.25902568,146.6982863
-19.25900316,146.6982541
-19.25900316,146.6982541
-19.25898032,146.6982223
-19.25898032,146.6982223
-19.25898032,146.6982223
-19.25895796,146.6981908
-19.25895796,146.6981908
-19.25895796,146.6981908
-19.25893529,146.6981597
-19.25893529,146.6981597
-19.25893529,146.6981597
-19.25891268,146.6981279
-19.25891268,146.6981279
-19.25891268,146.6981279
-19.25889038,146.6980964
-19.25889038,146.6980964
-19.25889038,146.6980964
-19.25886812,146.6980647
-19.25886812,146.6980647
-19.25886812,146.6980647
-19.25884559,146.6980327
-19.25884559,146.6980327
-19.25884559,146.6980327
-19.25884559,146.6980327
-19.25882318,146.6980004
-19.25882318,146.6980004
-19.25871145,146.6978383
-19.25871145,146.6978383
-19.25871145,146.6978383
-19.25857924,146.6976425
-19.25857924,146.6976425
-19.258548,146.6975994
-19.25820744,146.6970451
-19.25818501,146.697011
-19.25818501,146.697011
-19.25816267,146.6969768
-19.25809321,146.6968741
-19.25809321,146.6968741
-19.25806934,146.6968399
-19.25804468,146.6968059
-19.25792655,146.6966402
-19.25792655,146.6966402
-19.25792655,146.6966402
-19.25790296,146.6966072
-19.25783357,146.6965089
-19.25764988,146.6962521
-19.25764988,146.6962521
-19.25737913,146.6958726
-19.25721931,146.69565
-19.25650361,146.6946232
-19.25650361,146.6946232
-19.25650361,146.6946232
-19.25648101,146.694591
-19.25648101,146.694591
-19.25648101,146.694591
-19.25648101,146.694591
-19.25645839,146.6945587
-19.25634484,146.6943976
-19.25634484,146.6943976
-19.25623132,146.694236
-19.25623132,146.694236
-19.25623132,146.694236
-19.25620854,146.6942037
-19.25620854,146.6942037
-19.25620854,146.6942037
-19.25620854,146.6942037
-19.25607318,146.6940083
-19.25607318,146.6940083
-19.25595972,146.6938445
-19.25589139,146.6937461
-19.25586844,146.6937134
-19.25582247,146.693648
-19.25579947,146.693615
-19.25570696,146.6934835
-19.25570696,146.6934835
-19.2556843,146.6934505
-19.2556843,146.6934505
-19.25560644,146.6933458
-19.25554331,146.6932308
-19.25541073,146.693028
-19.25529583,146.692856
-19.25529583,146.692856
-19.25527307,146.6928228
-19.25515457,146.6926587
-19.25515457,146.6926587
-19.25490287,146.69229
-19.25481462,146.6921543
-19.25479311,146.6921208
-19.25477162,146.6920873
-19.25477162,146.6920873
-19.25472865,146.6920203
-19.25472865,146.6920203
-19.25472865,146.6920203
-19.25466467,146.6919198
-19.2546016,146.6918198
-19.25456006,146.691753
-19.25453921,146.6917196
-19.25453921,146.6917196
-19.25414874,146.6910825
-19.25414874,146.6910825
-19.25414874,146.6910825
-19.25408824,146.6909813
-19.25408824,146.6909813
-19.25408824,146.6909813
-19.25408824,146.6909813
-19.25406818,146.6909473
-19.25406818,146.6909473
-19.25406818,146.6909473
-19.25406818,146.6909473
-19.25404807,146.6909132
-19.25404807,146.6909132
-19.25392771,146.6907097
-19.25382869,146.6905406
-19.2538092,146.6905071
-19.2538092,146.6905071
-19.25376995,146.69044
-19.25376995,146.69044
-19.25375023,146.6904065
-19.2537108,146.6903393
-19.2537108,146.6903393
-19.25369092,146.6903055
-19.25359223,146.6901389
-19.25357275,146.6901059
-19.25357275,146.6901059
-19.25347418,146.6899412
-19.25345431,146.6899084
-19.25343452,146.6898761
-19.25343452,146.6898761
-19.25341493,146.6898437
-19.25333572,146.689714
-19.25305453,146.6892607
-19.25305453,146.6892607
-19.25305453,146.6892607
-19.25285071,146.6889436
-19.25285071,146.6889436
-19.25278891,146.6888494
-19.25278891,146.6888494
-19.25278891,146.6888494
-19.25276832,146.6888181
-19.25276832,146.6888181
-19.25276832,146.6888181
-19.25272714,146.6887553
-19.25272714,146.6887553
-19.25272714,146.6887553
-19.25245643,146.6883499
-19.25243498,146.6883186
-19.25241351,146.6882874
-19.25241351,146.6882874
-19.2523919,146.6882561
-19.25237031,146.6882247
-19.25234853,146.6881934
-19.25234853,146.6881934
-19.25234853,146.6881934
-19.25234853,146.6881934
-19.25232684,146.6881621
-19.25232684,146.6881621
-19.25226148,146.688068
-19.25223961,146.6880364
-19.25221773,146.6880049
-19.25219582,146.6879734
-19.25219582,146.6879734
-19.25217399,146.6879418
-19.25217399,146.6879418
-19.25217399,146.6879418
-19.25215204,146.6879103
-19.25215204,146.6879103
-19.25215204,146.6879103
-19.25212994,146.6878786
-19.25212994,146.6878786
-19.25210792,146.687847
-19.25210792,146.687847
-19.25210792,146.687847
-19.25208585,146.6878154
-19.25208585,146.6878154
-19.25201958,146.6877203
-19.25199745,146.6876886
-19.25193113,146.6875929
-19.25193113,146.6875929
-19.25190914,146.6875609
-19.25179884,146.6874004
-19.25179884,146.6874004
-19.25177664,146.6873683
-19.25119842,146.6865411
-19.25119842,146.6865411
-19.25117622,146.6865101
-19.25117622,146.6865101
-19.25117622,146.6865101
-19.25115392,146.686479
-19.25115392,146.686479
-19.25113172,146.6864479
-19.25110959,146.6864167
-19.25108746,146.6863857
-19.25108746,146.6863857
-19.25108746,146.6863857
-19.25106515,146.6863547
-19.25104309,146.6863237
-19.25104309,146.6863237
-19.25102085,146.6862926
-19.25099874,146.6862618
-19.25099874,146.6862618
-19.25099874,146.6862618
-19.25097654,146.6862308
-19.25097654,146.6862308
-19.25095443,146.6862
-19.25095443,146.6862
-19.25095443,146.6862
-19.25093232,146.6861693
-19.25093232,146.6861693
-19.25093232,146.6861693
-19.25093232,146.6861693
-19.25091019,146.6861384
-19.25091019,146.6861384
-19.25088809,146.6861076
-19.25088809,146.6861076
-19.25086593,146.686077
-19.25086593,146.686077
-19.25084377,146.6860462
-19.25084377,146.6860462
-19.25084377,146.6860462
-19.25082188,146.6860156
-19.25082188,146.6860156
-19.25079986,146.6859848
-19.25079986,146.6859848
-19.25079986,146.6859848
-19.25077784,146.685954
-19.25077784,146.685954
-19.25075595,146.6859234
-19.25075595,146.6859234
-19.25075595,146.6859234
-19.25075595,146.6859234
-19.25073391,146.6858927
-19.25073391,146.6858927
-19.25073391,146.6858927
-19.25071214,146.6858618
-19.25069051,146.6858311
-19.25064701,146.6857694
-19.2506252,146.6857386
-19.25060375,146.6857078
-19.25053894,146.6856146
-19.25053894,146.6856146
-19.25049583,146.6855522
-19.25047432,146.6855209
-19.25015002,146.6850516
-19.25012797,146.6850206
-19.25012797,146.6850206
-19.24999581,146.6848363
-19.24999581,146.6848363
-19.2498423,146.6846215
-19.2498423,146.6846215
-19.24982052,146.6845907
-19.24968978,146.6844055
-19.24956057,146.6842188
-19.24956057,146.6842188
-19.24949674,146.6841246
-19.24949674,146.6841246
-19.24943373,146.6840301
-19.24943373,146.6840301
-19.24933073,146.6838722
-19.24933073,146.6838722
-19.24931047,146.6838407
-19.24931047,146.6838407
-19.24931047,146.6838407
-19.24931047,146.6838407
-19.24918962,146.6836513
-19.24918962,146.6836513
-19.24916966,146.6836196
-19.24916966,146.6836196
-19.24916966,146.6836196
-19.24914975,146.6835881
-19.24905045,146.6834304
-19.24901047,146.6833673
-19.24901047,146.6833673
-19.24899056,146.6833356
-19.24893095,146.6832406
-19.24893095,146.6832406
-19.24887182,146.6831453
-19.24887182,146.6831453
-19.24887182,146.6831453
-19.24885212,146.6831134
-19.24885212,146.6831134
-19.24881303,146.6830495
-19.24881303,146.6830495
-19.24869705,146.6828568
-19.24863971,146.6827599
-19.24863971,146.6827599
-19.24863971,146.6827599
-19.24862065,146.6827274
-19.24862065,146.6827274
-19.24862065,146.6827274
-19.24862065,146.6827274
-19.24860165,146.682695
-19.24860165,146.682695
-19.24860165,146.682695
-19.24860165,146.682695
-19.24858271,146.6826626
-19.24848895,146.6825003
-19.24848895,146.6825003
-19.24847048,146.6824681
-19.24836601,146.6822855
-19.24836601,146.6822855
-19.24831944,146.6822032
-19.24831944,146.6822032
-19.24830505,146.6821773
-19.24823928,146.6820576
-19.24823928,146.6820576
-19.2482273,146.6820357
-19.2482273,146.6820357
-19.24811918,146.6818354
-19.24811918,146.6818354
-19.24795051,146.6815204
-19.24794478,146.6815099
-19.24793275,146.6814878
-19.24792632,146.6814759
-19.24792632,146.6814759
-19.24786392,146.6813596
-19.24786392,146.6813596
-19.24785472,146.6813423
-19.24784528,146.6813244
-19.24783576,146.681306
-19.24783576,146.681306
-19.24783576,146.681306
-19.24783576,146.681306
-19.24782617,146.6812876
-19.24782617,146.6812876
-19.24782617,146.6812876
-19.24781683,146.6812692
-19.24781683,146.6812692
-19.24781683,146.6812692
-19.24780744,146.6812507
-19.24780744,146.6812507
-19.24780744,146.6812507
-19.24780744,146.6812507
-19.24779795,146.6812324
-19.24779795,146.6812324
-19.24779795,146.6812324
-19.24778851,146.6812137
-19.24778851,146.6812137
-19.24778851,146.6812137
-19.24778851,146.6812137
-19.2477788,146.6811944
-19.24776895,146.6811748
-19.24776895,146.6811748
-19.24775898,146.6811546
-19.24775898,146.6811546
-19.24774871,146.6811341
-19.24774871,146.6811341
-19.24773829,146.681113
-19.24773829,146.681113
-19.24772751,146.6810917
-19.24772751,146.6810917
-19.24771672,146.6810696
-19.24771672,146.6810696
-19.24770566,146.6810473
-19.24770566,146.6810473
-19.24770566,146.6810473
-19.24769431,146.6810244
-19.24764711,146.6809279
-19.24763492,146.6809024
-19.24763492,146.6809024
-19.24763492,146.6809024
-19.24762235,146.6808765
-19.24762235,146.6808765
-19.24762235,146.6808765
-19.24759689,146.6808233
-19.24755848,146.6807428
-19.24755848,146.6807428
-19.24754577,146.680716
-19.24749451,146.6806082
-19.2473881,146.6803821
-19.24702816,146.6796042
-19.24692414,146.6793761
-19.24692414,146.6793761
-19.24685681,146.6792381
-19.24682405,146.6791677
-19.24682405,146.6791677
-19.24680827,146.6791325
-19.246746,146.6789894
-19.24671947,146.6789222
-19.24667757,146.6788477
-19.24665699,146.6788117
-19.2466102,146.678698
-19.2466102,146.678698
-19.24658006,146.6786271
-19.24658006,146.6786271
-19.24656792,146.6785889
-19.24654843,146.6785538
-19.24653674,146.6785166
-19.24653674,146.6785166
-19.24653674,146.6785166
-19.24652205,146.6784765
-19.24651277,146.6784389
-19.24651277,146.6784389
-19.24651277,146.6784389
-19.24649767,146.6784042
-19.24647825,146.6783681
-19.24646263,146.6783277
-19.24646263,146.6783277
-19.24646263,146.6783277
-19.24643644,146.6782584
-19.24643644,146.6782584
-19.24643644,146.6782584
-19.24643644,146.6782584
-19.24642129,146.6782169
-19.24640958,146.6781763
-19.24640958,146.6781763
-19.24639068,146.6781363
-19.24639068,146.6781363
-19.24639068,146.6781363
-19.24637712,146.678102
-19.24636136,146.6780696
-19.24636136,146.6780696
-19.24636136,146.6780696
-19.24634172,146.6780392
-19.24634172,146.6780392
-19.24634172,146.6780392
-19.24634172,146.6780392
-19.24632056,146.6780092
-19.24630679,146.6779712
-19.24628483,146.677932
-19.24628483,146.677932
-19.24628483,146.677932
-19.24626758,146.6778916
-19.24626758,146.6778916
-19.24625174,146.6778571
-19.24625174,146.6778571
-19.24625174,146.6778571
-19.24623396,146.6778185
-19.24621518,146.6777759
-19.24621518,146.6777759
-19.24621518,146.6777759
-19.24621518,146.6777759
-19.24620038,146.6777387
-19.24620038,146.6777387
-19.24620038,146.6777387
-19.24618428,146.677702
-19.24618428,146.677702
-19.24618428,146.677702
-19.24616492,146.6776645
-19.24616492,146.6776645
-19.24614134,146.6776285
-19.24614134,146.6776285
-19.24614134,146.6776285
-19.24612298,146.6775928
-19.24610653,146.6775589
-19.24610653,146.6775589
-19.24609565,146.6775294
-19.24609565,146.6775294
-19.24609565,146.6775294
-19.24607553,146.6774979
-19.24606199,146.6774626
-19.24606199,146.6774626
-19.24606199,146.6774626
-19.24606199,146.6774626
-19.24602832,146.6773849
-19.24602832,146.6773849
-19.24602832,146.6773849
-19.24602832,146.6773849
-19.24601737,146.6773483
-19.24600147,146.6773099
-19.24600147,146.6773099
-19.24600147,146.6773099
-19.24598088,146.6772746
-19.24598088,146.6772746
-19.24598088,146.6772746
-19.24596167,146.6772378
-19.24596167,146.6772378
-19.24596167,146.6772378
-19.24596167,146.6772378
-19.24594738,146.6772095
-19.24594738,146.6772095
-19.24591524,146.6771402
-19.24591524,146.6771402
-19.24590088,146.6771062
-19.24586975,146.6770361
-19.24586975,146.6770361
-19.24586975,146.6770361
-19.24586975,146.6770361
-19.24585545,146.676992
-19.24585545,146.676992
-19.24585545,146.676992
-19.24585545,146.676992
-19.24571637,146.6767296
-19.24571637,146.6767296
-19.24568846,146.676656
-19.24566906,146.676614
-19.2456217,146.6765096
-19.2456217,146.6765096
-19.24561506,146.6764677
-19.24561506,146.6764677
-19.24561506,146.6764677
-19.24561506,146.6764677
-19.24560582,146.676424
-19.24560582,146.676424
-19.24543312,146.6760846
-19.24541188,146.6760541
-19.24541188,146.6760541
-19.24541188,146.6760541
-19.24539765,146.6760166
-19.24539765,146.6760166
-19.24539765,146.6760166
-19.24539765,146.6760166
-19.245186,146.675613
-19.245175,146.6755773
-19.24513496,146.6755239
-19.24513496,146.6755239
-19.24513496,146.6755239
-19.24511853,146.6754889
-19.24511853,146.6754889
-19.24511853,146.6754889
-19.24511853,146.6754889
-19.24509524,146.6754599
-19.24509524,146.6754599
-19.24508296,146.6754236
-19.24508296,146.6754236
-19.24508296,146.6754236
-19.24506173,146.6753847
-19.24506173,146.6753847
-19.24506173,146.6753847
-19.24495964,146.675208
-19.24490381,146.6750985
-19.24490381,146.6750985
-19.24490381,146.6750985
-19.24490381,146.6750985
-19.24488797,146.6750628
-19.24486738,146.6750284
-19.24482992,146.6749586
-19.24482992,146.6749586
-19.24482992,146.6749586
-19.24472867,146.6747925
-19.24472867,146.6747925
-19.24472867,146.6747925
-19.24472867,146.6747925
-19.2447058,146.6747501
-19.24468439,146.6747249
-19.24468439,146.6747249
-19.24465556,146.6746921
-19.24465556,146.6746921
-19.24454218,146.6745187
-19.24454218,146.6745187
-19.24454218,146.6745187
-19.24441007,146.6743079
-19.24441007,146.6743079
-19.24441007,146.6743079
-19.24435517,146.6741906
-19.2443208,146.6741251
-19.2443208,146.6741251
-19.2443208,146.6741251
-19.24419363,146.6739141
-19.24419363,146.6739141
-19.24417361,146.6738778
-19.24415471,146.673841
-19.24415471,146.673841
-19.24415471,146.673841
-19.24413474,146.6738048
-19.24413474,146.6738048
-19.24411498,146.6737693
-19.24409485,146.6737334
-19.24407482,146.6736973
-19.24401577,146.6735882
-19.24399616,146.6735513
-19.24399616,146.6735513
-19.24389958,146.6733667
